Treatment,Well,Replicate,InitialTime,Minutes,FinalTime,Location,DistanceMoved,Label
High,Trial     4,A4,0:18:00,18,0:19:00,Arena,339.54,Light1
High,Trial     4,A4,0:19:00,19,0:20:00,Arena,202.647,Light1
High,Trial     4,A4,0:20:00,20,0:21:00,Arena,236.007,Dark2
High,Trial     4,A4,0:21:00,21,0:22:00,Arena,163.946,Dark2
High,Trial     4,A4,0:22:00,22,0:23:00,Arena,94.3274,Dark2
High,Trial     4,A4,0:23:00,23,0:24:00,Arena,80.3726,Dark2
High,Trial     4,A4,0:24:00,24,0:25:00,Arena,89.667,Dark2
High,Trial     4,A4,0:25:00,25,0:26:00,Arena,85.7188,Dark2
High,Trial     4,A4,0:26:00,26,0:27:00,Arena,154.435,Dark2
High,Trial     4,A4,0:27:00,27,0:28:00,Arena,74.8317,Dark2
High,Trial     4,A4,0:28:00,28,0:29:00,Arena,81.423,Dark2
High,Trial     4,A4,0:29:00,29,0:30:00,Arena,146.046,Dark2
High,Trial     4,A4,0:30:00,30,0:31:00,Arena,509.903,Light2
High,Trial     4,A4,0:31:00,31,0:32:00,Arena,474.564,Light2
High,Trial     4,A4,0:32:00,32,0:33:00,Arena,484.944,Light2
High,Trial     4,A4,0:33:00,33,0:34:00,Arena,328.646,Light2
High,Trial     4,A4,0:34:00,34,0:35:00,Arena,247.999,Light2
High,Trial     4,A4,0:35:00,35,0:36:00,Arena,220.353,Dark3
High,Trial     4,A4,0:36:00,36,0:37:00,Arena,147.697,Dark3
High,Trial     4,A4,0:37:00,37,0:38:00,Arena,115.281,Dark3
High,Trial     4,A4,0:38:00,38,0:39:00,Arena,102.301,Dark3
High,Trial     4,A4,0:39:00,39,0:40:00,Arena,101.328,Dark3
High,Trial     4,A4,0:40:00,40,0:41:00,Arena,108.215,Dark3
High,Trial     4,A4,0:41:00,41,0:42:00,Arena,121.453,Dark3
High,Trial     4,A4,0:42:00,42,0:43:00,Arena,130.986,Dark3
High,Trial     4,A4,0:43:00,43,0:44:00,Arena,151.01,Dark3
High,Trial     4,A4,0:44:00,44,0:45:00,Arena,107.063,Dark3
High,Trial     4,B3,0:05:00,5,0:06:00,Arena,49.1584,Dark1
High,Trial     4,B3,0:06:00,6,0:07:00,Arena,64.5584,Dark1
High,Trial     4,B3,0:07:00,7,0:08:00,Arena,91.719,Dark1
High,Trial     4,B3,0:08:00,8,0:09:00,Arena,112.381,Dark1
High,Trial     4,B3,0:09:00,9,0:10:00,Arena,85.345,Dark1
High,Trial     4,B3,0:10:00,10,0:11:00,Arena,118.596,Dark1
High,Trial     4,B3,0:11:00,11,0:12:00,Arena,100.206,Dark1
High,Trial     4,B3,0:12:00,12,0:13:00,Arena,119.876,Dark1
High,Trial     4,B3,0:13:00,13,0:14:00,Arena,158.449,Dark1
High,Trial     4,B3,0:14:00,14,0:15:00,Arena,89.4505,Dark1
High,Trial     4,B3,0:15:00,15,0:16:00,Arena,584.543,Light1
High,Trial     4,B3,0:16:00,16,0:17:00,Arena,523.702,Light1
High,Trial     4,B3,0:17:00,17,0:18:00,Arena,566.365,Light1
High,Trial     4,B3,0:18:00,18,0:19:00,Arena,564.798,Light1
High,Trial     4,B3,0:19:00,19,0:20:00,Arena,435.183,Light1
High,Trial     4,B3,0:20:00,20,0:21:00,Arena,196.355,Dark2
High,Trial     4,B3,0:21:00,21,0:22:00,Arena,70.4433,Dark2
High,Trial     4,B3,0:22:00,22,0:23:00,Arena,36.1485,Dark2
High,Trial     4,B3,0:23:00,23,0:24:00,Arena,83.1035,Dark2
High,Trial     4,B3,0:24:00,24,0:25:00,Arena,133.39,Dark2
High,Trial     4,B3,0:25:00,25,0:26:00,Arena,141.187,Dark2
High,Trial     4,B3,0:26:00,26,0:27:00,Arena,139.091,Dark2
High,Trial     4,B3,0:27:00,27,0:28:00,Arena,146.67,Dark2
High,Trial     4,B3,0:28:00,28,0:29:00,Arena,101.203,Dark2
High,Trial     4,B3,0:29:00,29,0:30:00,Arena,71.1492,Dark2
High,Trial     4,B3,0:30:00,30,0:31:00,Arena,417.604,Light2
High,Trial     4,B3,0:31:00,31,0:32:00,Arena,323.212,Light2
High,Trial     4,B3,0:32:00,32,0:33:00,Arena,310.553,Light2
High,Trial     4,B3,0:33:00,33,0:34:00,Arena,400.637,Light2
High,Trial     4,B3,0:34:00,34,0:35:00,Arena,415.751,Light2
High,Trial     4,B3,0:35:00,35,0:36:00,Arena,226.935,Dark3
High,Trial     4,B3,0:36:00,36,0:37:00,Arena,89.4606,Dark3
High,Trial     4,B3,0:37:00,37,0:38:00,Arena,56.7978,Dark3
High,Trial     4,B3,0:38:00,38,0:39:00,Arena,79.2397,Dark3
High,Trial     4,B3,0:39:00,39,0:40:00,Arena,113.718,Dark3
High,Trial     4,B3,0:40:00,40,0:41:00,Arena,124.407,Dark3
High,Trial     4,B3,0:41:00,41,0:42:00,Arena,94.4402,Dark3
High,Trial     4,B3,0:42:00,42,0:43:00,Arena,84.6936,Dark3
High,Trial     4,B3,0:43:00,43,0:44:00,Arena,65.9848,Dark3
High,Trial     4,B3,0:44:00,44,0:45:00,Arena,74.2985,Dark3
High,Trial     4,C2,0:05:00,5,0:06:00,Arena,193.552,Dark1
High,Trial     4,C2,0:06:00,6,0:07:00,Arena,206.267,Dark1
High,Trial     4,C2,0:07:00,7,0:08:00,Arena,150.169,Dark1
High,Trial     4,C2,0:08:00,8,0:09:00,Arena,207.693,Dark1
High,Trial     4,C2,0:09:00,9,0:10:00,Arena,185.482,Dark1
High,Trial     4,C2,0:10:00,10,0:11:00,Arena,179.279,Dark1
High,Trial     4,C2,0:11:00,11,0:12:00,Arena,240.892,Dark1
High,Trial     4,C2,0:12:00,12,0:13:00,Arena,208.431,Dark1
High,Trial     4,C2,0:14:00,14,0:15:00,Arena,62.8718,Dark1
High,Trial     4,C2,0:15:00,15,0:16:00,Arena,839.308,Light1
High,Trial     4,C2,0:16:00,16,0:17:00,Arena,579.705,Light1
High,Trial     4,C2,0:17:00,17,0:18:00,Arena,480.044,Light1
High,Trial     4,C2,0:18:00,18,0:19:00,Arena,469.953,Light1
High,Trial     4,C2,0:19:00,19,0:20:00,Arena,555.433,Light1
High,Trial     4,C2,0:20:00,20,0:21:00,Arena,327.195,Dark2
High,Trial     4,C2,0:21:00,21,0:22:00,Arena,216.818,Dark2
High,Trial     4,C2,0:22:00,22,0:23:00,Arena,203.233,Dark2
High,Trial     4,C2,0:23:00,23,0:24:00,Arena,188.816,Dark2
High,Trial     4,C2,0:24:00,24,0:25:00,Arena,23.6161,Dark2
High,Trial     4,C2,0:25:00,25,0:26:00,Arena,83.7304,Dark2
High,Trial     4,C2,0:26:00,26,0:27:00,Arena,128.378,Dark2
High,Trial     4,C2,0:27:00,27,0:28:00,Arena,142.654,Dark2
High,Trial     4,C2,0:28:00,28,0:29:00,Arena,173.614,Dark2
High,Trial     4,C2,0:29:00,29,0:30:00,Arena,132.47,Dark2
High,Trial     4,C2,0:30:00,30,0:31:00,Arena,675.324,Light2
High,Trial     4,C2,0:31:00,31,0:32:00,Arena,296.082,Light2
High,Trial     4,C2,0:32:00,32,0:33:00,Arena,483.287,Light2
High,Trial     4,C2,0:33:00,33,0:34:00,Arena,308.707,Light2
High,Trial     4,C2,0:34:00,34,0:35:00,Arena,366.779,Light2
High,Trial     4,C2,0:35:00,35,0:36:00,Arena,345.971,Dark3
High,Trial     4,C2,0:36:00,36,0:37:00,Arena,157.159,Dark3
High,Trial     4,C2,0:37:00,37,0:38:00,Arena,197.867,Dark3
High,Trial     4,C2,0:38:00,38,0:39:00,Arena,190.45,Dark3
High,Trial     4,C2,0:39:00,39,0:40:00,Arena,155.193,Dark3
High,Trial     4,C2,0:40:00,40,0:41:00,Arena,203.046,Dark3
High,Trial     4,C2,0:41:00,41,0:42:00,Arena,156.445,Dark3
High,Trial     4,C2,0:42:00,42,0:43:00,Arena,162.915,Dark3
High,Trial     4,C2,0:43:00,43,0:44:00,Arena,134.682,Dark3
High,Trial     4,C2,0:44:00,44,0:45:00,Arena,253.846,Dark3
High,Trial     5,A1,0:05:00,5,0:06:00,Arena,127.379,Dark1
High,Trial     5,A1,0:06:00,6,0:07:00,Arena,76.0786,Dark1
High,Trial     5,A1,0:07:00,7,0:08:00,Arena,77.8788,Dark1
High,Trial     5,A1,0:08:00,8,0:09:00,Arena,89.8029,Dark1
High,Trial     5,A1,0:09:00,9,0:10:00,Arena,61.8418,Dark1
High,Trial     5,A1,0:10:00,10,0:11:00,Arena,101.235,Dark1
High,Trial     5,A1,0:11:00,11,0:12:00,Arena,55.6312,Dark1
High,Trial     5,A1,0:12:00,12,0:13:00,Arena,64.0655,Dark1
High,Trial     5,A1,0:13:00,13,0:14:00,Arena,136.073,Dark1
High,Trial     5,A1,0:14:00,14,0:15:00,Arena,88.55,Dark1
High,Trial     5,A1,0:15:00,15,0:16:00,Arena,427.889,Light1
High,Trial     5,A1,0:16:00,16,0:17:00,Arena,344.468,Light1
High,Trial     5,A1,0:17:00,17,0:18:00,Arena,451.183,Light1
High,Trial     5,A1,0:18:00,18,0:19:00,Arena,529.051,Light1
High,Trial     5,A1,0:19:00,19,0:20:00,Arena,529.809,Light1
High,Trial     5,A1,0:20:00,20,0:21:00,Arena,225.281,Dark2
High,Trial     5,A1,0:21:00,21,0:22:00,Arena,97.7279,Dark2
High,Trial     5,A1,0:22:00,22,0:23:00,Arena,84.8645,Dark2
High,Trial     5,A1,0:23:00,23,0:24:00,Arena,69.1123,Dark2
High,Trial     5,A1,0:24:00,24,0:25:00,Arena,68.7656,Dark2
High,Trial     5,A1,0:25:00,25,0:26:00,Arena,68.8341,Dark2
High,Trial     5,A1,0:26:00,26,0:27:00,Arena,93.7579,Dark2
High,Trial     5,A1,0:27:00,27,0:28:00,Arena,44.2272,Dark2
High,Trial     5,A1,0:28:00,28,0:29:00,Arena,72.9885,Dark2
High,Trial     5,A1,0:29:00,29,0:30:00,Arena,48.7157,Dark2
High,Trial     5,A1,0:30:00,30,0:31:00,Arena,383.806,Light2
High,Trial     5,A1,0:31:00,31,0:32:00,Arena,424.134,Light2
High,Trial     5,A1,0:32:00,32,0:33:00,Arena,539.203,Light2
High,Trial     5,A1,0:33:00,33,0:34:00,Arena,395.631,Light2
High,Trial     5,A1,0:34:00,34,0:35:00,Arena,370.721,Light2
High,Trial     5,A1,0:35:00,35,0:36:00,Arena,82.0068,Dark3
High,Trial     5,A1,0:36:00,36,0:37:00,Arena,77.0011,Dark3
High,Trial     5,A1,0:37:00,37,0:38:00,Arena,89.857,Dark3
High,Trial     5,A1,0:38:00,38,0:39:00,Arena,155.71,Dark3
High,Trial     5,A1,0:39:00,39,0:40:00,Arena,77.4976,Dark3
High,Trial     5,A1,0:40:00,40,0:41:00,Arena,49.13,Dark3
High,Trial     5,A1,0:41:00,41,0:42:00,Arena,55.6019,Dark3
High,Trial     5,A1,0:42:00,42,0:43:00,Arena,71.3302,Dark3
High,Trial     5,A1,0:43:00,43,0:44:00,Arena,43.6861,Dark3
High,Trial     5,A1,0:44:00,44,0:45:00,Arena,108.421,Dark3
High,Trial     5,C1,0:05:00,5,0:06:00,Arena,111.004,Dark1
High,Trial     5,C1,0:06:00,6,0:07:00,Arena,44.6732,Dark1
High,Trial     5,C1,0:07:00,7,0:08:00,Arena,71.7016,Dark1
High,Trial     5,C1,0:08:00,8,0:09:00,Arena,97.1769,Dark1
High,Trial     5,C1,0:09:00,9,0:10:00,Arena,100.329,Dark1
High,Trial     5,C1,0:10:00,10,0:11:00,Arena,46.466,Dark1
High,Trial     5,C1,0:11:00,11,0:12:00,Arena,87.6482,Dark1
High,Trial     5,C1,0:12:00,12,0:13:00,Arena,166.865,Dark1
High,Trial     5,C1,0:13:00,13,0:14:00,Arena,216.508,Dark1
High,Trial     5,C1,0:14:00,14,0:15:00,Arena,225.293,Dark1
High,Trial     5,C1,0:15:00,15,0:16:00,Arena,679.704,Light1
High,Trial     5,C1,0:16:00,16,0:17:00,Arena,346.581,Light1
High,Trial     5,C1,0:17:00,17,0:18:00,Arena,583.424,Light1
High,Trial     5,C1,0:18:00,18,0:19:00,Arena,503.217,Light1
High,Trial     5,C1,0:19:00,19,0:20:00,Arena,509.859,Light1
High,Trial     5,C1,0:20:00,20,0:21:00,Arena,184.775,Dark2
High,Trial     5,C1,0:21:00,21,0:22:00,Arena,49.3702,Dark2
High,Trial     5,C1,0:22:00,22,0:23:00,Arena,92.6636,Dark2
High,Trial     5,C1,0:23:00,23,0:24:00,Arena,105.031,Dark2
High,Trial     5,C1,0:24:00,24,0:25:00,Arena,86.3222,Dark2
High,Trial     5,C1,0:25:00,25,0:26:00,Arena,110.73,Dark2
High,Trial     5,C1,0:28:00,28,0:29:00,Arena,56.036,Dark2
High,Trial     5,C1,0:29:00,29,0:30:00,Arena,79.4853,Dark2
High,Trial     5,C1,0:30:00,30,0:31:00,Arena,583.011,Light2
High,Trial     5,C1,0:31:00,31,0:32:00,Arena,577.533,Light2
High,Trial     5,C1,0:32:00,32,0:33:00,Arena,491.373,Light2
High,Trial     5,C1,0:33:00,33,0:34:00,Arena,492.668,Light2
High,Trial     5,C1,0:34:00,34,0:35:00,Arena,537.25,Light2
High,Trial     5,C1,0:35:00,35,0:36:00,Arena,252.385,Dark3
High,Trial     5,C1,0:36:00,36,0:37:00,Arena,52.4066,Dark3
High,Trial     5,C1,0:37:00,37,0:38:00,Arena,72.2271,Dark3
High,Trial     5,C1,0:38:00,38,0:39:00,Arena,58.4596,Dark3
High,Trial     5,C1,0:39:00,39,0:40:00,Arena,9.63624,Dark3
High,Trial     5,C4,0:05:00,5,0:06:00,Arena,179.117,Dark1
High,Trial     5,C4,0:06:00,6,0:07:00,Arena,160.021,Dark1
High,Trial     5,C4,0:07:00,7,0:08:00,Arena,142.433,Dark1
High,Trial     5,C4,0:08:00,8,0:09:00,Arena,237.183,Dark1
High,Trial     5,C4,0:09:00,9,0:10:00,Arena,179.367,Dark1
High,Trial     5,C4,0:10:00,10,0:11:00,Arena,190.189,Dark1
High,Trial     5,C4,0:11:00,11,0:12:00,Arena,199.466,Dark1
High,Trial     5,C4,0:12:00,12,0:13:00,Arena,247.685,Dark1
High,Trial     5,C4,0:13:00,13,0:14:00,Arena,273.437,Dark1
High,Trial     5,C4,0:14:00,14,0:15:00,Arena,180.866,Dark1
High,Trial     5,C4,0:15:00,15,0:16:00,Arena,744.111,Light1
High,Trial     5,C4,0:16:00,16,0:17:00,Arena,414.221,Light1
High,Trial     5,C4,0:17:00,17,0:18:00,Arena,430.047,Light1
High,Trial     5,C4,0:18:00,18,0:19:00,Arena,473.902,Light1
High,Trial     5,C4,0:19:00,19,0:20:00,Arena,501.109,Light1
High,Trial     5,C4,0:20:00,20,0:21:00,Arena,285.943,Dark2
High,Trial     5,C4,0:21:00,21,0:22:00,Arena,169.645,Dark2
High,Trial     5,C4,0:22:00,22,0:23:00,Arena,128.594,Dark2
High,Trial     5,C4,0:23:00,23,0:24:00,Arena,184.103,Dark2
High,Trial     5,C4,0:24:00,24,0:25:00,Arena,201.574,Dark2
High,Trial     5,C4,0:25:00,25,0:26:00,Arena,164.885,Dark2
High,Trial     5,C4,0:26:00,26,0:27:00,Arena,188.76,Dark2
High,Trial     5,C4,0:27:00,27,0:28:00,Arena,227.237,Dark2
High,Trial     5,C4,0:28:00,28,0:29:00,Arena,168.668,Dark2
High,Trial     5,C4,0:29:00,29,0:30:00,Arena,147.843,Dark2
High,Trial     5,C4,0:30:00,30,0:31:00,Arena,560.364,Light2
High,Trial     5,C4,0:31:00,31,0:32:00,Arena,478.391,Light2
High,Trial     5,C4,0:32:00,32,0:33:00,Arena,491.717,Light2
High,Trial     5,C4,0:33:00,33,0:34:00,Arena,447.999,Light2
High,Trial     5,C4,0:34:00,34,0:35:00,Arena,464.54,Light2
High,Trial     5,C4,0:35:00,35,0:36:00,Arena,239.251,Dark3
High,Trial     5,C4,0:36:00,36,0:37:00,Arena,163.782,Dark3
High,Trial     5,C4,0:37:00,37,0:38:00,Arena,129.462,Dark3
High,Trial     5,C4,0:38:00,38,0:39:00,Arena,125.144,Dark3
High,Trial     5,C4,0:39:00,39,0:40:00,Arena,125.831,Dark3
High,Trial     5,C4,0:40:00,40,0:41:00,Arena,148.836,Dark3
High,Trial     5,C4,0:41:00,41,0:42:00,Arena,155.41,Dark3
High,Trial     5,C4,0:42:00,42,0:43:00,Arena,148.016,Dark3
High,Trial     5,C4,0:43:00,43,0:44:00,Arena,139.197,Dark3
High,Trial     5,C4,0:44:00,44,0:45:00,Arena,164.76,Dark3
High,Trial     6,A4,0:05:00,5,0:06:00,Arena,95.7615,Dark1
High,Trial     6,A4,0:06:00,6,0:07:00,Arena,89.754,Dark1
High,Trial     6,A4,0:07:00,7,0:08:00,Arena,68.0693,Dark1
High,Trial     6,A4,0:08:00,8,0:09:00,Arena,38.4879,Dark1
High,Trial     6,A4,0:09:00,9,0:10:00,Arena,54.0779,Dark1
High,Trial     6,A4,0:10:00,10,0:11:00,Arena,65.3064,Dark1
High,Trial     6,A4,0:11:00,11,0:12:00,Arena,81.149,Dark1
High,Trial     6,A4,0:12:00,12,0:13:00,Arena,80.4913,Dark1
High,Trial     6,A4,0:13:00,13,0:14:00,Arena,95.0818,Dark1
High,Trial     6,A4,0:14:00,14,0:15:00,Arena,38.7865,Dark1
High,Trial     6,A4,0:15:00,15,0:16:00,Arena,686.962,Light1
High,Trial     6,A4,0:16:00,16,0:17:00,Arena,438.257,Light1
High,Trial     6,A4,0:17:00,17,0:18:00,Arena,514.983,Light1
High,Trial     6,A4,0:18:00,18,0:19:00,Arena,600.707,Light1
High,Trial     6,A4,0:19:00,19,0:20:00,Arena,703.929,Light1
High,Trial     6,A4,0:20:00,20,0:21:00,Arena,111.792,Dark2
High,Trial     6,A4,0:21:00,21,0:22:00,Arena,67.082,Dark2
High,Trial     6,A4,0:22:00,22,0:23:00,Arena,59.0597,Dark2
High,Trial     6,A4,0:23:00,23,0:24:00,Arena,41.2726,Dark2
High,Trial     6,A4,0:24:00,24,0:25:00,Arena,41.2154,Dark2
High,Trial     6,A4,0:25:00,25,0:26:00,Arena,39.3298,Dark2
High,Trial     6,A4,0:26:00,26,0:27:00,Arena,58.9447,Dark2
High,Trial     6,A4,0:27:00,27,0:28:00,Arena,61.7133,Dark2
High,Trial     6,A4,0:28:00,28,0:29:00,Arena,46.2772,Dark2
High,Trial     6,A4,0:29:00,29,0:30:00,Arena,47.1336,Dark2
High,Trial     6,A4,0:30:00,30,0:31:00,Arena,662.937,Light2
High,Trial     6,A4,0:31:00,31,0:32:00,Arena,570.53,Light2
High,Trial     6,A4,0:32:00,32,0:33:00,Arena,613.087,Light2
High,Trial     6,A4,0:33:00,33,0:34:00,Arena,808.752,Light2
High,Trial     6,A4,0:34:00,34,0:35:00,Arena,714.703,Light2
High,Trial     6,A4,0:35:00,35,0:36:00,Arena,187.709,Dark3
High,Trial     6,A4,0:36:00,36,0:37:00,Arena,142.905,Dark3
High,Trial     6,A4,0:37:00,37,0:38:00,Arena,114.008,Dark3
High,Trial     6,A4,0:38:00,38,0:39:00,Arena,36.4333,Dark3
High,Trial     6,A4,0:39:00,39,0:40:00,Arena,71.2372,Dark3
High,Trial     6,A4,0:40:00,40,0:41:00,Arena,187.749,Dark3
High,Trial     6,A4,0:41:00,41,0:42:00,Arena,119.643,Dark3
High,Trial     6,A4,0:42:00,42,0:43:00,Arena,79.1921,Dark3
High,Trial     6,A4,0:43:00,43,0:44:00,Arena,132.134,Dark3
High,Trial     6,A4,0:44:00,44,0:45:00,Arena,36.646,Dark3
High,Trial     6,B2,0:05:00,5,0:06:00,Arena,36.6399,Dark1
High,Trial     6,B2,0:06:00,6,0:07:00,Arena,55.0501,Dark1
High,Trial     6,B2,0:07:00,7,0:08:00,Arena,60.571,Dark1
High,Trial     6,B2,0:08:00,8,0:09:00,Arena,45.023,Dark1
High,Trial     6,B2,0:09:00,9,0:10:00,Arena,45.7307,Dark1
High,Trial     6,B2,0:10:00,10,0:11:00,Arena,45.6314,Dark1
High,Trial     6,B2,0:11:00,11,0:12:00,Arena,58.0147,Dark1
High,Trial     6,B2,0:12:00,12,0:13:00,Arena,111.101,Dark1
High,Trial     6,B2,0:13:00,13,0:14:00,Arena,79.5986,Dark1
High,Trial     6,B2,0:14:00,14,0:15:00,Arena,150.41,Dark1
High,Trial     6,B2,0:15:00,15,0:16:00,Arena,746.299,Light1
High,Trial     6,B2,0:16:00,16,0:17:00,Arena,633.108,Light1
High,Trial     6,B2,0:17:00,17,0:18:00,Arena,578.385,Light1
High,Trial     6,B2,0:18:00,18,0:19:00,Arena,577.938,Light1
High,Trial     6,B2,0:19:00,19,0:20:00,Arena,623.566,Light1
High,Trial     6,B2,0:20:00,20,0:21:00,Arena,205.966,Dark2
High,Trial     6,B2,0:21:00,21,0:22:00,Arena,122.986,Dark2
High,Trial     6,B2,0:22:00,22,0:23:00,Arena,126.628,Dark2
High,Trial     6,B2,0:23:00,23,0:24:00,Arena,121.208,Dark2
High,Trial     6,B2,0:24:00,24,0:25:00,Arena,60.3024,Dark2
High,Trial     6,B2,0:25:00,25,0:26:00,Arena,53.3229,Dark2
High,Trial     6,B2,0:26:00,26,0:27:00,Arena,75.9956,Dark2
High,Trial     6,B2,0:27:00,27,0:28:00,Arena,71.2283,Dark2
High,Trial     6,B2,0:28:00,28,0:29:00,Arena,68.082,Dark2
High,Trial     6,B2,0:29:00,29,0:30:00,Arena,59.547,Dark2
High,Trial     6,B2,0:30:00,30,0:31:00,Arena,575.406,Light2
High,Trial     6,B2,0:31:00,31,0:32:00,Arena,528.347,Light2
High,Trial     6,B2,0:32:00,32,0:33:00,Arena,493.864,Light2
High,Trial     6,B2,0:33:00,33,0:34:00,Arena,572.728,Light2
High,Trial     6,B2,0:34:00,34,0:35:00,Arena,634.99,Light2
High,Trial     6,B2,0:35:00,35,0:36:00,Arena,258.64,Dark3
High,Trial     6,B2,0:36:00,36,0:37:00,Arena,51.9021,Dark3
High,Trial     6,B2,0:37:00,37,0:38:00,Arena,44.0457,Dark3
High,Trial     6,B2,0:38:00,38,0:39:00,Arena,107.328,Dark3
High,Trial     6,B2,0:39:00,39,0:40:00,Arena,79.8144,Dark3
High,Trial     6,B2,0:40:00,40,0:41:00,Arena,59.0243,Dark3
High,Trial     6,B2,0:41:00,41,0:42:00,Arena,35.41,Dark3
High,Trial     6,B2,0:42:00,42,0:43:00,Arena,103.51,Dark3
High,Trial     6,B2,0:43:00,43,0:44:00,Arena,51.8447,Dark3
High,Trial     6,B2,0:44:00,44,0:45:00,Arena,47.7862,Dark3
High,Trial     6,C4,0:05:00,5,0:06:00,Arena,43.7401,Dark1
High,Trial     6,C4,0:06:00,6,0:07:00,Arena,39.4861,Dark1
High,Trial     6,C4,0:07:00,7,0:08:00,Arena,80.8351,Dark1
High,Trial     6,C4,0:08:00,8,0:09:00,Arena,69.3988,Dark1
High,Trial     6,C4,0:09:00,9,0:10:00,Arena,66.0576,Dark1
High,Trial     6,C4,0:10:00,10,0:11:00,Arena,55.2184,Dark1
High,Trial     6,C4,0:11:00,11,0:12:00,Arena,60.4496,Dark1
High,Trial     6,C4,0:12:00,12,0:13:00,Arena,59.4976,Dark1
High,Trial     6,C4,0:13:00,13,0:14:00,Arena,51.0851,Dark1
High,Trial     6,C4,0:14:00,14,0:15:00,Arena,67.8223,Dark1
High,Trial     6,C4,0:15:00,15,0:16:00,Arena,490.698,Light1
High,Trial     6,C4,0:16:00,16,0:17:00,Arena,318.058,Light1
High,Trial     6,C4,0:17:00,17,0:18:00,Arena,343.845,Light1
High,Trial     6,C4,0:18:00,18,0:19:00,Arena,475.066,Light1
High,Trial     6,C4,0:19:00,19,0:20:00,Arena,443.316,Light1
High,Trial     6,C4,0:20:00,20,0:21:00,Arena,133.399,Dark2
High,Trial     6,C4,0:21:00,21,0:22:00,Arena,36.8009,Dark2
High,Trial     6,C4,0:22:00,22,0:23:00,Arena,65.38,Dark2
High,Trial     6,C4,0:23:00,23,0:24:00,Arena,40.8334,Dark2
High,Trial     6,C4,0:24:00,24,0:25:00,Arena,65.542,Dark2
High,Trial     6,C4,0:25:00,25,0:26:00,Arena,67.3425,Dark2
High,Trial     6,C4,0:26:00,26,0:27:00,Arena,48.1887,Dark2
High,Trial     6,C4,0:27:00,27,0:28:00,Arena,53.0139,Dark2
High,Trial     6,C4,0:28:00,28,0:29:00,Arena,70.2165,Dark2
High,Trial     6,C4,0:29:00,29,0:30:00,Arena,42.5849,Dark2
High,Trial     6,C4,0:30:00,30,0:31:00,Arena,436.002,Light2
High,Trial     6,C4,0:31:00,31,0:32:00,Arena,226.943,Light2
High,Trial     6,C4,0:32:00,32,0:33:00,Arena,224.072,Light2
High,Trial     6,C4,0:33:00,33,0:34:00,Arena,206.967,Light2
High,Trial     6,C4,0:34:00,34,0:35:00,Arena,148.272,Light2
High,Trial     6,C4,0:35:00,35,0:36:00,Arena,191.841,Dark3
High,Trial     6,C4,0:36:00,36,0:37:00,Arena,48.8794,Dark3
High,Trial     6,C4,0:37:00,37,0:38:00,Arena,49.5279,Dark3
High,Trial     6,C4,0:38:00,38,0:39:00,Arena,90.8126,Dark3
High,Trial     6,C4,0:39:00,39,0:40:00,Arena,82.0923,Dark3
High,Trial     6,C4,0:40:00,40,0:41:00,Arena,119.542,Dark3
High,Trial     6,C4,0:41:00,41,0:42:00,Arena,112.604,Dark3
High,Trial     6,C4,0:42:00,42,0:43:00,Arena,114.568,Dark3
High,Trial     6,C4,0:43:00,43,0:44:00,Arena,88.2804,Dark3
High,Trial     6,C4,0:44:00,44,0:45:00,Arena,41.4041,Dark3
Low,Trial     1,A3,0:05:00,5,0:06:00,Arena,102.512,Dark1
Low,Trial     1,A3,0:06:00,6,0:07:00,Arena,107.995,Dark1
Low,Trial     1,A3,0:07:00,7,0:08:00,Arena,176.562,Dark1
Low,Trial     1,A3,0:08:00,8,0:09:00,Arena,102.66,Dark1
Low,Trial     1,A3,0:09:00,9,0:10:00,Arena,206.679,Dark1
Low,Trial     1,A3,0:10:00,10,0:11:00,Arena,43.5481,Dark1
Low,Trial     1,A3,0:12:00,12,0:13:00,Arena,0.864107,Dark1
Low,Trial     1,A3,0:13:00,13,0:14:00,Arena,1.94953,Dark1
Low,Trial     1,A3,0:14:00,14,0:15:00,Arena,45.2563,Dark1
Low,Trial     1,A3,0:15:00,15,0:16:00,Arena,196.932,Light1
Low,Trial     1,A3,0:16:00,16,0:17:00,Arena,63.2385,Light1
Low,Trial     1,A3,0:17:00,17,0:18:00,Arena,214.785,Light1
Low,Trial     1,A3,0:18:00,18,0:19:00,Arena,51.7692,Light1
Low,Trial     1,A3,0:19:00,19,0:20:00,Arena,60.3441,Light1
Low,Trial     1,A3,0:20:00,20,0:21:00,Arena,264.51,Dark2
Low,Trial     1,A3,0:21:00,21,0:22:00,Arena,220.66,Dark2
Low,Trial     1,A3,0:22:00,22,0:23:00,Arena,229.736,Dark2
Low,Trial     1,A3,0:23:00,23,0:24:00,Arena,240.671,Dark2
Low,Trial     1,A3,0:24:00,24,0:25:00,Arena,271.286,Dark2
Low,Trial     1,A3,0:25:00,25,0:26:00,Arena,139.966,Dark2
Low,Trial     1,A3,0:26:00,26,0:27:00,Arena,65.6023,Dark2
Low,Trial     1,A3,0:27:00,27,0:28:00,Arena,158.286,Dark2
Low,Trial     1,A3,0:30:00,30,0:31:00,Arena,177.757,Light2
Low,Trial     1,A3,0:31:00,31,0:32:00,Arena,65.6864,Light2
Low,Trial     1,A3,0:32:00,32,0:33:00,Arena,58.9214,Light2
Low,Trial     1,A3,0:33:00,33,0:34:00,Arena,59.006,Light2
